"No.","Time","Source","Destination","Protocol","Length","Info"
"2145","5.223094","10.0.2.5","10.0.2.4","TCP","60","3324  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2146","5.223100","10.0.2.4","10.0.2.5","TCP","58","33206  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2147","5.223143","10.0.2.4","10.0.2.5","TCP","58","33206  >  563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2148","5.223234","10.0.2.5","10.0.2.4","TCP","60","1104  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2149","5.223235","10.0.2.5","10.0.2.4","TCP","60","9502  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2150","5.223352","10.0.2.5","10.0.2.4","TCP","60","28201  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2151","5.223353","10.0.2.5","10.0.2.4","TCP","60","8009  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2152","5.223353","10.0.2.5","10.0.2.4","TCP","60","563  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2153","5.223419","10.0.2.4","10.0.2.5","TCP","58","33206  >  4003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2154","5.223438","10.0.2.4","10.0.2.5","TCP","58","33206  >  2043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2155","5.223450","10.0.2.4","10.0.2.5","TCP","58","33206  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2156","5.223461","10.0.2.4","10.0.2.5","TCP","58","33206  >  617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2157","5.223475","10.0.2.4","10.0.2.5","TCP","58","33206  >  17 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2158","5.223492","10.0.2.4","10.0.2.5","TCP","58","33206  >  1580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2159","5.223547","10.0.2.4","10.0.2.5","TCP","58","33206  >  8222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2160","5.223566","10.0.2.4","10.0.2.5","TCP","58","33206  >  726 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2161","5.223582","10.0.2.4","10.0.2.5","TCP","58","33206  >  1521 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2162","5.223605","10.0.2.4","10.0.2.5","TCP","58","33206  >  5190 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2163","5.223725","10.0.2.4","10.0.2.5","TCP","58","33206  >  1010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2164","5.223746","10.0.2.4","10.0.2.5","TCP","58","33206  >  900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2165","5.223746","10.0.2.5","10.0.2.4","TCP","60","4003  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2166","5.223746","10.0.2.5","10.0.2.4","TCP","60","2043  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2167","5.223746","10.0.2.5","10.0.2.4","TCP","60","2875  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2168","5.223746","10.0.2.5","10.0.2.4","TCP","60","617  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2169","5.223746","10.0.2.5","10.0.2.4","TCP","60","17  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2170","5.223774","10.0.2.4","10.0.2.5","TCP","58","33206  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2171","5.223798","10.0.2.4","10.0.2.5","TCP","58","33206  >  5962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2172","5.223819","10.0.2.4","10.0.2.5","TCP","58","33206  >  49400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2173","5.223830","10.0.2.5","10.0.2.4","TCP","60","1580  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2174","5.223838","10.0.2.4","10.0.2.5","TCP","58","33206  >  3168 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2175","5.223868","10.0.2.4","10.0.2.5","TCP","58","33206  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2176","5.223881","10.0.2.5","10.0.2.4","TCP","60","8222  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2177","5.223903","10.0.2.4","10.0.2.5","TCP","58","33206  >  61532 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2178","5.223932","10.0.2.4","10.0.2.5","TCP","58","33206  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2179","5.223947","10.0.2.5","10.0.2.4","TCP","60","726  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2180","5.223947","10.0.2.5","10.0.2.4","TCP","60","1521  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2181","5.223947","10.0.2.5","10.0.2.4","TCP","60","5190  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2182","5.223955","10.0.2.4","10.0.2.5","TCP","58","33206  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2183","5.223974","10.0.2.4","10.0.2.5","TCP","58","33206  >  2968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2184","5.224006","10.0.2.4","10.0.2.5","TCP","58","33206  >  1099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2185","5.224026","10.0.2.4","10.0.2.5","TCP","58","33206  >  64623 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2186","5.224050","10.0.2.4","10.0.2.5","TCP","58","33206  >  1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2187","5.224070","10.0.2.4","10.0.2.5","TCP","58","33206  >  50389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2188","5.224089","10.0.2.4","10.0.2.5","TCP","58","33206  >  5989 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2189","5.224113","10.0.2.4","10.0.2.5","TCP","58","33206  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2190","5.224137","10.0.2.5","10.0.2.4","TCP","60","1010  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2191","5.224137","10.0.2.5","10.0.2.4","TCP","60","900  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2192","5.224141","10.0.2.4","10.0.2.5","TCP","58","33206  >  10009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2193","5.224169","10.0.2.4","10.0.2.5","TCP","58","33206  >  749 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2194","5.224196","10.0.2.4","10.0.2.5","TCP","58","33206  >  2607 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2195","5.224207","10.0.2.5","10.0.2.4","TCP","60","65129  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2196","5.224207","10.0.2.5","10.0.2.4","TCP","60","5962  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2197","5.224207","10.0.2.5","10.0.2.4","TCP","60","49400  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2198","5.224219","10.0.2.4","10.0.2.5","TCP","58","33206  >  2048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2199","5.224236","10.0.2.4","10.0.2.5","TCP","58","33206  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2200","5.224262","10.0.2.4","10.0.2.5","TCP","58","33206  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2201","5.224275","10.0.2.5","10.0.2.4","TCP","60","3168  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2202","5.224275","10.0.2.5","10.0.2.4","TCP","60","464  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2203","5.224275","10.0.2.5","10.0.2.4","TCP","60","61532  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2204","5.224285","10.0.2.4","10.0.2.5","TCP","58","33206  >  25735 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2205","5.224371","10.0.2.4","10.0.2.5","TCP","58","33206  >  16113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2206","5.224493","10.0.2.4","10.0.2.5","TCP","58","33206  >  3826 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2207","5.224507","10.0.2.5","10.0.2.4","TCP","60","5001  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2208","5.224507","10.0.2.5","10.0.2.4","TCP","60","5000  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2209","5.224507","10.0.2.5","10.0.2.4","TCP","60","2968  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2210","5.224507","10.0.2.5","10.0.2.4","TCP","60","1099  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2211","5.224507","10.0.2.5","10.0.2.4","TCP","60","64623  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2212","5.224507","10.0.2.5","10.0.2.4","TCP","60","1840  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2213","5.224507","10.0.2.5","10.0.2.4","TCP","60","50389  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2214","5.224507","10.0.2.5","10.0.2.4","TCP","60","5989  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2215","5.224516","10.0.2.4","10.0.2.5","TCP","58","33206  >  144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2216","5.224534","10.0.2.4","10.0.2.5","TCP","58","33206  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2217","5.224543","10.0.2.5","10.0.2.4","TCP","60","2047  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2218","5.224543","10.0.2.5","10.0.2.4","TCP","60","10009  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2219","5.224552","10.0.2.4","10.0.2.5","TCP","58","33206  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2220","5.224715","10.0.2.4","10.0.2.5","TCP","58","33206  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2221","5.224735","10.0.2.4","10.0.2.5","TCP","58","33206  >  13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2222","5.224742","10.0.2.5","10.0.2.4","TCP","60","749  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2223","5.224742","10.0.2.5","10.0.2.4","TCP","60","2607  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2224","5.224742","10.0.2.5","10.0.2.4","TCP","60","2048  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2225","5.224742","10.0.2.5","10.0.2.4","TCP","60","2006  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2226","5.224742","10.0.2.5","10.0.2.4","TCP","60","7777  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2227","5.224751","10.0.2.4","10.0.2.5","TCP","58","33206  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2228","5.224780","10.0.2.4","10.0.2.5","TCP","58","33206  >  3527 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2229","5.224804","10.0.2.4","10.0.2.5","TCP","58","33206  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2230","5.224822","10.0.2.4","10.0.2.5","TCP","58","33206  >  2638 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2231","5.224849","10.0.2.4","10.0.2.5","TCP","58","33206  >  687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2232","5.224848","10.0.2.5","10.0.2.4","TCP","60","25735  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2233","5.224848","10.0.2.5","10.0.2.4","TCP","60","16113  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2234","5.224866","10.0.2.4","10.0.2.5","TCP","58","33206  >  1059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2235","5.224888","10.0.2.4","10.0.2.5","TCP","58","33206  >  8022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2236","5.224904","10.0.2.4","10.0.2.5","TCP","58","33206  >  8402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2237","5.224907","10.0.2.5","10.0.2.4","TCP","60","3826  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2238","5.224907","10.0.2.5","10.0.2.4","TCP","60","144  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2239","5.224907","10.0.2.5","10.0.2.4","TCP","60","1658  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2240","5.224917","10.0.2.4","10.0.2.5","TCP","58","33206  >  8086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2241","5.224979","10.0.2.5","10.0.2.4","TCP","60","3351  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2242","5.224979","10.0.2.5","10.0.2.4","TCP","60","7937  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2243","5.225094","10.0.2.5","10.0.2.4","TCP","60","13456  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2244","5.225094","10.0.2.5","10.0.2.4","TCP","60","5050  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2245","5.225094","10.0.2.5","10.0.2.4","TCP","60","3527  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2246","5.225164","10.0.2.5","10.0.2.4","TCP","60","5666  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2247","5.225164","10.0.2.5","10.0.2.4","TCP","60","2638  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2248","5.225164","10.0.2.5","10.0.2.4","TCP","60","687  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2249","5.225164","10.0.2.5","10.0.2.4","TCP","60","1059  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2250","5.225164","10.0.2.5","10.0.2.4","TCP","60","8022  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2251","5.225164","10.0.2.5","10.0.2.4","TCP","60","8402  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2252","5.225237","10.0.2.5","10.0.2.4","TCP","60","8086  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2253","5.225282","10.0.2.4","10.0.2.5","TCP","58","33206  >  2869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2254","5.225298","10.0.2.4","10.0.2.5","TCP","58","33206  >  1174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2255","5.225307","10.0.2.4","10.0.2.5","TCP","58","33206  >  8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2256","5.225317","10.0.2.4","10.0.2.5","TCP","58","33206  >  32781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2257","5.225328","10.0.2.4","10.0.2.5","TCP","58","33206  >  2811 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2258","5.225343","10.0.2.4","10.0.2.5","TCP","58","33206  >  8652 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2259","5.225361","10.0.2.4","10.0.2.5","TCP","58","33206  >  6692 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2260","5.225385","10.0.2.4","10.0.2.5","TCP","58","33206  >  1141 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2261","5.225401","10.0.2.4","10.0.2.5","TCP","58","33206  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2262","5.225420","10.0.2.4","10.0.2.5","TCP","58","33206  >  1055 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2263","5.225463","10.0.2.4","10.0.2.5","TCP","58","33206  >  593 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2264","5.225481","10.0.2.4","10.0.2.5","TCP","58","33206  >  8093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2265","5.225510","10.0.2.4","10.0.2.5","TCP","58","33206  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2266","5.225570","10.0.2.4","10.0.2.5","TCP","58","33206  >  3580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2267","5.225581","10.0.2.5","10.0.2.4","TCP","60","2869  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2268","5.225581","10.0.2.5","10.0.2.4","TCP","60","1174  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2269","5.225581","10.0.2.5","10.0.2.4","TCP","60","8383  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2270","5.225581","10.0.2.5","10.0.2.4","TCP","60","32781  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2271","5.225582","10.0.2.5","10.0.2.4","TCP","60","2811  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2272","5.225589","10.0.2.4","10.0.2.5","TCP","58","33206  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2273","5.225582","10.0.2.5","10.0.2.4","TCP","60","8652  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2274","5.225602","10.0.2.4","10.0.2.5","TCP","58","33206  >  3766 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2275","5.225614","10.0.2.4","10.0.2.5","TCP","58","33206  >  427 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2276","5.225643","10.0.2.4","10.0.2.5","TCP","58","33206  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2277","5.225652","10.0.2.5","10.0.2.4","TCP","60","6692  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2278","5.225660","10.0.2.4","10.0.2.5","TCP","58","33206  >  1863 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2279","5.225677","10.0.2.4","10.0.2.5","TCP","58","33206  >  27353 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2280","5.225693","10.0.2.4","10.0.2.5","TCP","58","33206  >  541 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2281","5.225710","10.0.2.4","10.0.2.5","TCP","58","33206  >  6059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2282","5.225732","10.0.2.4","10.0.2.5","TCP","58","33206  >  636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2283","5.225748","10.0.2.4","10.0.2.5","TCP","58","33206  >  1089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2284","5.225762","10.0.2.5","10.0.2.4","TCP","60","1141  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2285","5.225763","10.0.2.5","10.0.2.4","TCP","60","3322  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2286","5.225771","10.0.2.4","10.0.2.5","TCP","58","33206  >  125 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2287","5.225916","10.0.2.4","10.0.2.5","TCP","58","33206  >  6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2288","5.226103","10.0.2.4","10.0.2.5","TCP","58","33206  >  2998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2289","5.226186","10.0.2.4","10.0.2.5","TCP","58","33206  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2290","5.226208","10.0.2.4","10.0.2.5","TCP","58","33206  >  1087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2291","5.226216","10.0.2.5","10.0.2.4","TCP","60","1055  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2292","5.226216","10.0.2.5","10.0.2.4","TCP","60","593  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2293","5.226216","10.0.2.5","10.0.2.4","TCP","60","8093  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2294","5.226216","10.0.2.5","10.0.2.4","TCP","60","9998  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2295","5.226216","10.0.2.5","10.0.2.4","TCP","60","3580  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2296","5.226216","10.0.2.5","10.0.2.4","TCP","60","1755  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2297","5.226216","10.0.2.5","10.0.2.4","TCP","60","3766  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2298","5.226217","10.0.2.5","10.0.2.4","TCP","60","427  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2299","5.226226","10.0.2.4","10.0.2.5","TCP","58","33206  >  1186 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2300","5.226240","10.0.2.4","10.0.2.5","TCP","58","33206  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2301","5.226243","10.0.2.5","10.0.2.4","TCP","60","8200  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2302","5.226243","10.0.2.5","10.0.2.4","TCP","60","1863  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2303","5.226244","10.0.2.5","10.0.2.4","TCP","60","27353  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2304","5.226244","10.0.2.5","10.0.2.4","TCP","60","541  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2305","5.226244","10.0.2.5","10.0.2.4","TCP","60","6059  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2306","5.226244","10.0.2.5","10.0.2.4","TCP","60","636  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2307","5.226244","10.0.2.5","10.0.2.4","TCP","60","1089  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2308","5.226244","10.0.2.5","10.0.2.4","TCP","60","125  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2309","5.226255","10.0.2.4","10.0.2.5","TCP","58","33206  >  7025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2310","5.226271","10.0.2.4","10.0.2.5","TCP","58","33206  >  2144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2311","5.226272","10.0.2.5","10.0.2.4","TCP","60","6112  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2312","5.226286","10.0.2.4","10.0.2.5","TCP","58","33206  >  32778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2313","5.226304","10.0.2.4","10.0.2.5","TCP","58","33206  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2314","5.226323","10.0.2.4","10.0.2.5","TCP","58","33206  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2315","5.226325","10.0.2.5","10.0.2.4","TCP","60","2998  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2316","5.226337","10.0.2.4","10.0.2.5","TCP","58","33206  >  5988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2317","5.226358","10.0.2.4","10.0.2.5","TCP","58","33206  >  2718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2318","5.226370","10.0.2.4","10.0.2.5","TCP","58","33206  >  44176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2319","5.226375","10.0.2.5","10.0.2.4","TCP","60","10629  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2320","5.226375","10.0.2.5","10.0.2.4","TCP","60","1087  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2321","5.226416","10.0.2.4","10.0.2.5","TCP","58","33206  >  2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2322","5.226434","10.0.2.4","10.0.2.5","TCP","58","33206  >  1049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2323","5.226445","10.0.2.5","10.0.2.4","TCP","60","1186  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2324","5.226447","10.0.2.4","10.0.2.5","TCP","58","33206  >  5862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2325","5.226469","10.0.2.4","10.0.2.5","TCP","58","33206  >  1056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2326","5.226491","10.0.2.4","10.0.2.5","TCP","58","33206  >  5963 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2327","5.226505","10.0.2.4","10.0.2.5","TCP","58","33206  >  7100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2328","5.226521","10.0.2.4","10.0.2.5","TCP","58","33206  >  8099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2329","5.226535","10.0.2.4","10.0.2.5","TCP","58","33206  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2330","5.226548","10.0.2.4","10.0.2.5","TCP","58","33206  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2331","5.226578","10.0.2.4","10.0.2.5","TCP","58","33206  >  9207 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2332","5.226589","10.0.2.5","10.0.2.4","TCP","60","2522  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2333","5.226589","10.0.2.5","10.0.2.4","TCP","60","7025  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2334","5.226598","10.0.2.4","10.0.2.5","TCP","58","33206  >  1175 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2335","5.226637","10.0.2.5","10.0.2.4","TCP","60","2144  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2336","5.226637","10.0.2.5","10.0.2.4","TCP","60","32778  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2337","5.226638","10.0.2.5","10.0.2.4","TCP","60","14238  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2338","5.226733","10.0.2.5","10.0.2.4","TCP","60","22939  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2339","5.226733","10.0.2.5","10.0.2.4","TCP","60","5988  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2340","5.226733","10.0.2.5","10.0.2.4","TCP","60","2718  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2341","5.226733","10.0.2.5","10.0.2.4","TCP","60","44176  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2342","5.226733","10.0.2.5","10.0.2.4","TCP","60","2492  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2343","5.226784","10.0.2.5","10.0.2.4","TCP","60","1049  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2344","5.226785","10.0.2.5","10.0.2.4","TCP","60","5862  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2345","5.226785","10.0.2.5","10.0.2.4","TCP","60","1056  >  33206 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
